2.400000000000000000e+02,1.879999999999999727e-02
2.400000000000000000e+02,8.083999999999999519e-02
2.400000000000000000e+02,2.020999999999999880e-02
2.400000000000000000e+02,1.362999999999999975e-02
2.400000000000000000e+02,3.947999999999999426e-02
2.400000000000000000e+02,3.007999999999999910e-02
2.400000000000000000e+02,4.417999999999999705e-02
2.400000000000000000e+02,4.229999999999999385e-03
2.400000000000000000e+02,4.934999999999999110e-02
2.400000000000000000e+02,3.759999999999999454e-02
