7.00,18.5:12:54,95640598,0,17.00,0.00,0.00,17.00,18.16,17.98,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,1.00,20.51,
2016-12-01_15:12:59,95645278,0,16.00,0.00,0.00,17.00,18.34,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:12:59,95645340,0,17.00,0.00,0.00,17.00,18.34,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.51,
2016-12-01_15:12:59,95645403,0,17.00,0.00,0.00,17.00,18.42,17.82,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,6.00,20.51,
2016-12-01_15:12:59,95645465,0,17.00,0.00,0.00,17.00,18.42,17.82,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:12:59,95645528,0,17.00,0.00,0.00,17.00,18.36,17.82,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,21.00,
2016-12-01_15:12:59,95645590,0,17.00,0.00,0.00,16.00,18.36,17.82,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.02,
2016-12-01_15:12:59,95645652,0,16.00,0.00,0.00,17.00,18.36,17.82,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.51,
2016-12-01_15:12:59,95645715,0,17.00,0.00,0.00,17.00,18.46,17.58,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:12:59,95645777,0,17.00,0.00,0.00,17.00,18.46,17.58,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,1.00,20.51,
2016-12-01_15:12:59,95645839,0,17.00,0.00,0.00,17.00,18.48,17.60,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.02,
2016-12-01_15:12:59,95645901,0,17.00,0.00,0.00,17.00,18.48,17.60,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,21.00,
2016-12-01_15:12:59,95645964,0,17.00,0.00,0.00,17.00,18.32,17.60,0.00,0.00,0.00,1.98,0.00,1.00,0.00,486.00,2.00,20.51,
2016-12-01_15:12:59,95646026,0,17.00,0.00,0.00,17.00,18.32,18.32,0.00,0.00,0.00,1.98,0.00,1.00,0.00,486.00,3.00,20.51,
2016-12-01_15:12:59,95646089,0,17.00,0.00,0.00,16.00,18.32,18.32,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,4.00,19.53,
2016-12-01_15:12:59,95646151,0,16.00,0.00,0.00,16.00,18.34,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:12:59,95646214,0,16.00,0.00,0.00,17.00,18.34,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.02,
2016-12-01_15:13:00,95646276,0,17.00,0.00,0.00,17.00,18.38,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.51,
2016-12-01_15:13:00,95646339,0,17.00,0.00,0.00,17.00,18.38,17.94,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:00,95646401,0,17.00,0.00,0.00,17.00,18.46,17.94,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:00,95646464,0,17.00,0.00,0.00,17.00,18.46,18.00,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,0.00,20.51,
2016-12-01_15:13:00,95646526,0,17.00,0.00,0.00,17.00,18.46,18.00,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,6.00,20.51,
2016-12-01_15:13:00,95646588,0,17.00,0.00,0.00,16.00,18.48,18.00,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,19.53,
2016-12-01_15:13:00,95646651,0,16.00,0.00,0.00,17.00,18.48,18.00,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,1.00,20.51,
2016-12-01_15:13:00,95646713,0,17.00,0.00,0.00,17.00,18.44,18.00,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.51,
2016-12-01_15:13:00,95646776,0,17.00,0.00,0.00,16.00,18.44,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.02,
2016-12-01_15:13:00,95646837,0,16.00,0.00,0.00,17.00,18.44,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:00,95646900,0,17.00,0.00,0.00,17.00,18.24,18.14,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,1.00,20.51,
2016-12-01_15:13:00,95646962,0,17.00,0.00,0.00,17.00,18.24,18.14,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:00,95647025,0,17.00,0.00,0.00,17.00,18.20,18.06,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,1.00,20.51,
2016-12-01_15:13:00,95647087,0,17.00,0.00,0.00,17.00,18.20,18.06,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,19.53,
2016-12-01_15:13:00,95647150,0,17.00,0.00,0.00,15.00,18.42,18.06,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,3.00,20.51,
2016-12-01_15:13:00,95647212,0,15.00,0.00,0.00,17.00,18.42,18.12,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.51,
2016-12-01_15:13:01,95647275,0,17.00,0.00,0.00,17.00,18.42,18.12,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.51,
2016-12-01_15:13:01,95647337,0,17.00,0.00,0.00,17.00,18.38,17.64,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:01,95647399,0,17.00,0.00,0.00,17.00,18.38,17.64,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,6.00,20.51,
2016-12-01_15:13:01,95647462,0,17.00,0.00,0.00,17.00,18.36,18.30,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.51,
2016-12-01_15:13:01,95647524,0,17.00,0.00,0.00,16.00,18.36,18.30,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.51,
2016-12-01_15:13:01,95647587,0,16.00,0.00,0.00,17.00,18.44,18.30,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:01,95647649,0,17.00,0.00,0.00,16.00,18.44,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,4.00,20.51,
2016-12-01_15:13:01,95647712,0,16.00,0.00,0.00,17.00,18.44,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,3.00,20.51,
2016-12-01_15:13:01,95647774,0,17.00,0.00,0.00,16.00,18.50,18.04,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,2.00,20.02,
2016-12-01_15:13:01,95647836,0,16.00,0.00,0.00,17.00,18.50,18.04,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.02,
2016-12-01_15:13:01,95647898,0,17.00,0.00,0.00,17.00,18.36,17.96,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,3.00,20.51,
2016-12-01_15:13:01,95647961,0,17.00,0.00,0.00,17.00,18.36,17.96,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.02,
2016-12-01_15:13:01,95648023,0,17.00,0.00,0.00,17.00,18.36,17.96,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.51,
2016-12-01_15:13:01,95648086,0,17.00,0.00,0.00,17.00,18.16,17.92,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.51,
2016-12-01_15:13:01,95648148,0,17.00,0.00,0.00,16.00,18.16,17.92,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,1.00,20.51,
2016-12-01_15:13:01,95648210,0,16.00,0.00,0.00,17.00,18.06,17.84,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.02,
