2.400000000000000000e+02,1.723404255319148926e-01
2.400000000000000000e+02,3.829787234042553168e-01
2.400000000000000000e+02,0.000000000000000000e+00
2.400000000000000000e+02,8.723404255319149037e-02
2.400000000000000000e+02,2.553191489361701996e-02
2.400000000000000000e+02,1.063829787234042527e-02
2.400000000000000000e+02,4.255319148936170283e-03
2.400000000000000000e+02,1.361702127659574491e-01
2.400000000000000000e+02,6.382978723404254991e-03
2.400000000000000000e+02,5.744680851063829752e-02
1.016000000000000000e+04,7.263404255319149172e+01
1.016000000000000000e+04,7.744680851063829152e+01
1.024000000000000000e+04,7.758297872340425272e+01
1.024000000000000000e+04,7.909999999999999432e+01
1.000000000000000000e+04,7.783829787234041930e+01
9.600000000000000000e+03,7.118297872340426125e+01
9.680000000000000000e+03,7.422978723404254708e+01
9.520000000000000000e+03,6.911276595744681117e+01
1.024000000000000000e+04,8.095319148936169995e+01
8.720000000000000000e+03,6.351489361702127923e+01
2.400000000000000000e+02,4.638297872340425565e-01
2.400000000000000000e+02,5.531914893617020934e-02
2.400000000000000000e+02,1.808510638297872453e-01
2.400000000000000000e+02,3.744680851063829641e-01
2.400000000000000000e+02,1.765957446808510689e-01
2.400000000000000000e+02,4.680851063829787051e-02
2.400000000000000000e+02,1.744680851063829807e-01
2.400000000000000000e+02,5.319148936170212810e-02
2.400000000000000000e+02,2.042553191489361597e-01
2.400000000000000000e+02,5.957446808510638014e-01
1.016000000000000000e+04,7.784680851063829721e+01
1.016000000000000000e+04,7.678297872340425556e+01
1.024000000000000000e+04,7.925106382978722763e+01
1.024000000000000000e+04,8.342340425531915571e+01
9.440000000000000000e+03,7.118723404255318599e+01
1.024000000000000000e+04,8.085744680851064459e+01
9.520000000000000000e+03,7.042127659574468623e+01
9.680000000000000000e+03,7.636170212765956933e+01
9.680000000000000000e+03,7.715957446808511122e+01
8.080000000000000000e+03,4.714893617021276384e+01
2.400000000000000000e+02,4.744680851063829974e-01
2.400000000000000000e+02,2.170212765957446888e-01
2.400000000000000000e+02,1.425531914893617136e-01
2.400000000000000000e+02,1.829787234042553057e-01
2.400000000000000000e+02,2.978723404255319007e-01
2.400000000000000000e+02,1.468085106382978622e-01
2.400000000000000000e+02,6.553191489361701594e-01
2.400000000000000000e+02,5.595744680851063579e-01
1.016000000000000000e+04,7.188936170212765830e+01
9.600000000000000000e+03,6.790638297872339990e+01
1.016000000000000000e+04,7.649148936170212210e+01
1.024000000000000000e+04,7.863404255319149172e+01
1.024000000000000000e+04,8.412340425531914434e+01
9.680000000000000000e+03,7.548936170212765262e+01
9.600000000000000000e+03,7.535531914893617511e+01
1.000000000000000000e+04,7.891702127659574728e+01
9.600000000000000000e+03,7.758297872340425272e+01
9.520000000000000000e+03,7.188936170212765830e+01
9.840000000000000000e+03,7.419574468085106389e+01
2.400000000000000000e+02,4.170212765957446721e-01
1.016000000000000000e+04,7.877446808510637766e+01
2.400000000000000000e+02,2.978723404255319285e-02
2.400000000000000000e+02,1.063829787234042562e-01
1.016000000000000000e+04,7.828510638297872504e+01
2.400000000000000000e+02,5.957446808510638570e-02
1.008000000000000000e+04,7.604680851063830005e+01
2.400000000000000000e+02,1.319148936170212727e-01
2.400000000000000000e+02,3.148936170212766061e-01
2.400000000000000000e+02,3.191489361702127409e-02
1.000000000000000000e+04,7.714042553191490015e+01
1.000000000000000000e+04,7.913829787234043067e+01
1.000000000000000000e+04,8.116382978723403596e+01
8.880000000000000000e+03,6.427234042553190818e+01
1.000000000000000000e+04,7.708297872340425272e+01
9.040000000000000000e+03,6.953404255319148319e+01
8.960000000000000000e+03,6.730638297872340559e+01
9.680000000000000000e+03,7.457659574468084429e+01
8.480000000000000000e+03,5.941489361702127781e+01
1.000000000000000000e+04,8.031489361702128349e+01
1.000000000000000000e+04,7.740425531914893043e+01
2.400000000000000000e+02,2.276595744680851019e-01
1.000000000000000000e+04,7.401914893617021107e+01
2.400000000000000000e+02,8.510638297872340219e-02
1.000000000000000000e+04,7.502127659574468055e+01
1.000000000000000000e+04,7.504255319148936110e+01
2.400000000000000000e+02,1.404255319148936254e-01
1.000000000000000000e+04,7.395957446808510838e+01
2.400000000000000000e+02,1.872340425531914820e-01
6.320000000000000000e+03,2.855744680851063677e+01
1.000000000000000000e+04,7.465744680851064174e+01
1.000000000000000000e+04,7.611063829787234170e+01
9.040000000000000000e+03,6.513617021276596120e+01
9.200000000000000000e+03,6.740638297872339990e+01
9.680000000000000000e+03,7.292340425531915571e+01
8.480000000000000000e+03,5.678297872340425556e+01
1.000000000000000000e+04,7.988936170212765830e+01
8.560000000000000000e+03,6.188085106382978751e+01
9.520000000000000000e+03,7.400000000000000000e+01
9.360000000000000000e+03,7.114042553191490015e+01
8.480000000000000000e+03,6.118510638297872362e+01
6.480000000000000000e+03,2.657659574468085140e+01
8.720000000000000000e+03,6.408297872340425272e+01
7.600000000000000000e+03,4.341276595744680833e+01
7.600000000000000000e+03,4.364680851063829436e+01
8.480000000000000000e+03,5.630851063829787506e+01
8.080000000000000000e+03,5.079999999999999716e+01
7.920000000000000000e+03,4.715744680851064174e+01
8.560000000000000000e+03,5.476382978723404449e+01
9.520000000000000000e+03,6.942340425531915571e+01
1.000000000000000000e+04,7.569361702127659441e+01
9.600000000000000000e+03,7.415106382978723332e+01
9.520000000000000000e+03,6.869787234042553337e+01
9.520000000000000000e+03,6.933617021276596404e+01
8.960000000000000000e+03,6.101914893617021107e+01
1.000000000000000000e+04,7.442340425531915571e+01
9.040000000000000000e+03,6.557021276595745007e+01
9.680000000000000000e+03,7.329361702127658873e+01
9.200000000000000000e+03,6.442978723404254993e+01
2.400000000000000000e+02,2.340425531914893664e-01
2.400000000000000000e+02,1.170212765957446832e-01
2.400000000000000000e+02,5.489361702127659726e-01
2.400000000000000000e+02,2.617021276595744572e-01
2.400000000000000000e+02,6.170212765957446693e-02
2.400000000000000000e+02,2.170212765957446888e-01
2.400000000000000000e+02,4.319148936170212894e-01
2.400000000000000000e+02,2.553191489361701927e-01
2.400000000000000000e+02,1.851063829787233939e-01
2.400000000000000000e+02,9.574468085106382920e-02
3.280000000000000000e+03,8.744680851063829641e-01
5.040000000000000000e+03,2.040638297872340345e+01
3.600000000000000000e+03,5.608510638297872219e+00
5.840000000000000000e+03,2.569148936170212849e+01
3.120000000000000000e+03,2.429787234042553035e+00
6.000000000000000000e+03,2.626382978723404094e+01
3.200000000000000000e+03,4.446808510638297629e-01
6.080000000000000000e+03,2.602553191489361595e+01
2.960000000000000000e+03,3.774468085106382986e+00
6.320000000000000000e+03,2.584680851063829721e+01
2.400000000000000000e+02,8.085106382978723971e-02
2.400000000000000000e+02,8.723404255319149037e-02
2.400000000000000000e+02,1.531914893617021267e-01
2.400000000000000000e+02,1.382978723404255372e-01
2.400000000000000000e+02,8.510638297872340219e-02
2.400000000000000000e+02,1.382978723404255372e-01
2.400000000000000000e+02,0.000000000000000000e+00
2.400000000000000000e+02,1.914893617021276584e-01
2.400000000000000000e+02,3.914893617021276695e-01
2.400000000000000000e+02,1.276595744680850998e-02
9.680000000000000000e+03,6.761702127659575012e+01
4.480000000000000000e+03,3.510638297872340496e-01
6.320000000000000000e+03,2.463829787234042712e+01
6.080000000000000000e+03,2.665531914893616872e+01
6.160000000000000000e+03,2.846808510638297918e+01
6.080000000000000000e+03,2.644255319148936323e+01
5.840000000000000000e+03,2.575319148936170066e+01
6.000000000000000000e+03,2.467234042553191387e+01
5.840000000000000000e+03,2.525106382978723474e+01
5.840000000000000000e+03,2.535319148936170208e+01
2.400000000000000000e+02,4.893617021276595869e-02
2.400000000000000000e+02,1.617021276595744794e-01
2.400000000000000000e+02,2.595744680851063690e-01
2.400000000000000000e+02,8.297872340425531401e-02
2.400000000000000000e+02,1.787234042553191571e-01
2.400000000000000000e+02,1.276595744680850998e-02
2.400000000000000000e+02,6.595744680851063635e-02
2.400000000000000000e+02,4.468085106382978927e-02
2.400000000000000000e+02,2.553191489361701996e-02
3.280000000000000000e+03,1.636170212765957421e+00
8.960000000000000000e+03,5.771063829787234312e+01
7.440000000000000000e+03,3.618510638297872362e+01
7.120000000000000000e+03,3.345744680851063890e+01
7.680000000000000000e+03,4.181914893617021534e+01
6.720000000000000000e+03,2.995531914893616943e+01
7.440000000000000000e+03,3.958510638297872219e+01
7.200000000000000000e+03,3.502553191489361950e+01
6.800000000000000000e+03,3.142127659574467913e+01
7.440000000000000000e+03,4.674893617021276526e+01
2.400000000000000000e+02,8.297872340425531401e-02
2.400000000000000000e+02,1.957446808510638347e-01
2.400000000000000000e+02,3.234042553191489588e-01
2.400000000000000000e+02,1.106382978723404187e-01
2.400000000000000000e+02,5.106382978723403993e-02
2.400000000000000000e+02,1.617021276595744794e-01
2.400000000000000000e+02,1.361702127659574491e-01
2.400000000000000000e+02,2.468085106382978677e-01
2.400000000000000000e+02,3.361702127659574324e-01
2.400000000000000000e+02,3.276595744680850797e-01
9.840000000000000000e+03,6.717021276595744439e+01
9.680000000000000000e+03,7.078297872340425556e+01
7.760000000000000000e+03,4.528297872340425556e+01
8.720000000000000000e+03,5.424255319148936394e+01
8.080000000000000000e+03,5.194680851063829863e+01
8.080000000000000000e+03,4.984042553191489588e+01
8.240000000000000000e+03,5.368723404255319309e+01
7.920000000000000000e+03,4.887446808510638618e+01
8.080000000000000000e+03,5.254255319148936110e+01
7.920000000000000000e+03,4.950000000000000000e+01
2.400000000000000000e+02,3.404255319148936226e-02
2.400000000000000000e+02,1.148936170212765950e-01
2.400000000000000000e+02,1.361702127659574491e-01
2.400000000000000000e+02,5.319148936170212810e-02
2.400000000000000000e+02,4.255319148936170109e-02
2.400000000000000000e+02,1.063829787234042527e-02
2.400000000000000000e+02,1.191489361702127714e-01
2.400000000000000000e+02,5.744680851063829752e-02
2.400000000000000000e+02,8.936170212765957854e-02
2.400000000000000000e+02,4.255319148936170109e-02
9.680000000000000000e+03,7.135319148936170564e+01
9.680000000000000000e+03,7.710212765957446379e+01
9.680000000000000000e+03,7.639787234042553621e+01
8.960000000000000000e+03,6.879361702127658873e+01
8.720000000000000000e+03,6.335319148936170564e+01
9.680000000000000000e+03,7.229999999999999716e+01
8.480000000000000000e+03,5.800638297872340132e+01
9.040000000000000000e+03,6.752765957446808898e+01
8.960000000000000000e+03,6.602765957446808898e+01
8.560000000000000000e+03,6.065531914893617227e+01
2.400000000000000000e+02,9.361702127659574102e-02
2.400000000000000000e+02,1.340425531914893609e-01
2.400000000000000000e+02,2.404255319148936032e-01
2.400000000000000000e+02,3.212765957446808707e-01
2.400000000000000000e+02,1.936170212765957466e-01
2.400000000000000000e+02,2.234042553191489255e-01
