_2016-05-10_8_33_18,478.0,967.0,345.0,760.0,298.0,378.0,418.0,192.0,146.0,211.0,40.0,115.0
_2016-05-10_8_33_22,579.0,1283.0,436.0,985.0,384.0,462.0,501.0,238.0,180.0,257.0,56.0,133.0
_2016-05-10_8_33_27,595.0,1258.0,433.0,980.0,383.0,472.0,497.0,240.0,171.0,258.0,64.0,132.0
_2016-05-10_8_33_31,661.0,1379.0,485.0,1078.0,413.0,517.0,536.0,256.0,199.0,271.0,81.0,133.0
_2016-05-10_8_33_36,669.0,1398.0,480.0,1085.0,416.0,516.0,535.0,260.0,201.0,287.0,63.0,142.0
_2016-05-10_8_33_40,687.0,1411.0,489.0,1125.0,431.0,530.0,540.0,270.0,212.0,285.0,82.0,138.0
_2016-05-10_8_33_45,685.0,1433.0,496.0,1119.0,424.0,529.0,561.0,254.0,208.0,290.0,79.0,146.0
_2016-05-10_8_33_50,665.0,1436.0,492.0,1124.0,419.0,538.0,597.0,255.0,201.0,301.0,73.0,145.0
_2016-05-10_8_33_54,719.0,1494.0,521.0,1177.0,451.0,569.0,580.0,281.0,218.0,302.0,82.0,155.0
_2016-05-10_8_33_59,664.0,1439.0,485.0,1123.0,430.0,545.0,563.0,256.0,217.0,297.0,75.0,147.0
_2016-05-10_8_34_03,620.0,1356.0,452.0,1054.0,399.0,507.0,561.0,245.0,193.0,289.0,75.0,134.0
_2016-05-10_8_34_08,652.0,1394.0,459.0,1079.0,417.0,507.0,564.0,258.0,203.0,289.0,65.0,144.0
_2016-05-10_8_34_12,607.0,1357.0,460.0,1059.0,405.0,497.0,607.0,240.0,205.0,291.0,55.0,139.0
_2016-05-10_8_34_17,645.0,1389.0,468.0,1075.0,415.0,518.0,541.0,258.0,202.0,279.0,77.0,141.0
_2016-05-10_8_34_22,678.0,1465.0,496.0,1150.0,445.0,558.0,569.0,271.0,216.0,292.0,90.0,155.0
_2016-05-10_8_34_26,704.0,1496.0,513.0,1163.0,453.0,554.0,561.0,274.0,221.0,287.0,95.0,150.0
_2016-05-10_8_34_31,703.0,1516.0,517.0,1172.0,456.0,549.0,603.0,278.0,220.0,306.0,90.0,163.0
_2016-05-10_8_34_35,699.0,1478.0,523.0,1160.0,449.0,570.0,584.0,269.0,223.0,296.0,99.0,150.0
_2016-05-10_8_34_40,732.0,1528.0,532.0,1176.0,458.0,562.0,593.0,279.0,223.0,305.0,93.0,151.0
_2016-05-10_8_34_45,768.0,1583.0,557.0,1236.0,503.0,596.0,621.0,289.0,222.0,317.0,98.0,158.0
_2016-05-10_8_34_49,712.0,1524.0,538.0,1206.0,466.0,565.0,590.0,285.0,229.0,316.0,99.0,158.0
_2016-05-10_8_34_54,702.0,1515.0,515.0,1196.0,450.0,550.0,626.0,271.0,218.0,303.0,80.0,148.0
_2016-05-10_8_34_58,718.0,1502.0,514.0,1179.0,455.0,545.0,592.0,272.0,222.0,317.0,82.0,142.0
_2016-05-10_8_35_03,698.0,1508.0,518.0,1168.0,461.0,569.0,602.0,276.0,216.0,302.0,77.0,163.0
_2016-05-10_8_35_07,130.0,361.0,97.0,284.0,76.0,126.0,1220.0,55.0,51.0,387.0,9.0,133.0
_2016-05-10_8_35_12,130.0,353.0,87.0,289.0,74.0,126.0,1204.0,45.0,48.0,389.0,-1.0,123.0
_2016-05-10_8_35_17,132.0,335.0,94.0,277.0,81.0,119.0,1253.0,48.0,42.0,396.0,17.0,128.0
_2016-05-10_8_35_21,132.0,354.0,99.0,275.0,80.0,129.0,1351.0,46.0,37.0,432.0,15.0,145.0
_2016-05-10_8_35_26,126.0,332.0,93.0,290.0,78.0,122.0,1417.0,43.0,45.0,446.0,25.0,146.0
_2016-05-10_8_35_30,135.0,350.0,96.0,283.0,82.0,122.0,1438.0,45.0,43.0,447.0,25.0,153.0
_2016-05-10_8_35_35,121.0,349.0,101.0,285.0,76.0,124.0,1447.0,51.0,42.0,442.0,31.0,149.0
_2016-05-10_8_35_39,137.0,346.0,94.0,290.0,86.0,131.0,1453.0,48.0,42.0,457.0,29.0,158.0
_2016-05-10_8_35_44,134.0,346.0,96.0,286.0,84.0,124.0,1542.0,56.0,48.0,480.0,33.0,154.0
_2016-05-10_8_35_49,139.0,351.0,102.0,295.0,78.0,131.0,1553.0,51.0,41.0,493.0,25.0,161.0
_2016-05-10_8_35_53,144.0,356.0,94.0,290.0,76.0,124.0,1548.0,50.0,41.0,485.0,26.0,157.0
_2016-05-10_8_35_58,128.0,340.0,98.0,282.0,74.0,126.0,1586.0,51.0,47.0,494.0,27.0,169.0
_2016-05-10_8_36_02,132.0,347.0,105.0,292.0,79.0,133.0,1606.0,52.0,46.0,500.0,33.0,161.0
_2016-05-10_8_36_07,128.0,346.0,98.0,292.0,81.0,126.0,1616.0,50.0,50.0,507.0,21.0,168.0
_2016-05-10_8_36_12,131.0,352.0,96.0,290.0,79.0,131.0,1593.0,46.0,39.0,482.0,20.0,166.0
_2016-05-10_8_36_16,140.0,349.0,107.0,294.0,76.0,125.0,1590.0,50.0,52.0,488.0,34.0,160.0
_2016-05-10_8_36_21,130.0,346.0,108.0,282.0,77.0,125.0,1671.0,47.0,40.0,508.0,30.0,168.0
_2016-05-10_8_36_25,140.0,359.0,106.0,287.0,79.0,125.0,1603.0,48.0,47.0,500.0,18.0,163.0
_2016-05-10_8_36_30,133.0,350.0,99.0,282.0,82.0,131.0,1624.0,50.0,45.0,504.0,28.0,166.0
_2016-05-10_8_36_34,126.0,346.0,100.0,300.0,79.0,129.0,1656.0,45.0,46.0,532.0,30.0,166.0
_2016-05-10_8_36_39,136.0,346.0,102.0,300.0,76.0,120.0,1708.0,48.0,42.0,541.0,24.0,170.0
_2016-05-10_8_36_44,131.0,344.0,105.0,293.0,76.0,132.0,1615.0,54.0,50.0,504.0,26.0,162.0
_2016-05-10_8_36_48,135.0,354.0,108.0,298.0,78.0,132.0,1636.0,47.0,43.0,517.0,25.0,175.0
_2016-05-10_8_36_53,135.0,347.0,98.0,297.0,85.0,127.0,1628.0,44.0,38.0,519.0,25.0,174.0
_2016-05-10_8_36_57,136.0,345.0,104.0,292.0,78.0,129.0,1674.0,48.0,45.0,524.0,27.0,176.0
_2016-05-10_8_37_02,136.0,354.0,104.0,294.0,81.0,126.0,1614.0,48.0,41.0,506.0,26.0,158.0
