2016-06-03_8:51:15,1044.0,2211.0,712.0,1672.0,625.0,807.0,670.0,359.0,295.0,352.0,106.0,150.0
2016-06-03_8:51:20,1267.0,2612.0,865.0,2057.0,774.0,958.0,779.0,450.0,361.0,424.0,109.0,185.0
2016-06-03_8:51:24,954.0,1977.0,640.0,1531.0,587.0,716.0,606.0,330.0,261.0,318.0,87.0,144.0
2016-06-03_8:51:29,1153.0,2403.0,791.0,1880.0,692.0,895.0,756.0,392.0,312.0,384.0,107.0,165.0
2016-06-03_8:51:33,1100.0,2408.0,772.0,1853.0,680.0,869.0,735.0,387.0,320.0,399.0,104.0,172.0
2016-06-03_8:51:38,1219.0,2593.0,839.0,2008.0,739.0,957.0,815.0,422.0,351.0,423.0,114.0,181.0
2016-06-03_8:51:43,1113.0,2375.0,772.0,1821.0,694.0,869.0,743.0,381.0,320.0,385.0,107.0,154.0
2016-06-03_8:51:47,1262.0,2685.0,887.0,2108.0,786.0,992.0,849.0,444.0,363.0,447.0,115.0,191.0
2016-06-03_8:51:52,1160.0,2498.0,808.0,1933.0,726.0,924.0,774.0,410.0,330.0,409.0,104.0,175.0
2016-06-03_8:51:56,1182.0,2512.0,829.0,1963.0,724.0,923.0,832.0,418.0,334.0,408.0,111.0,179.0
2016-06-03_8:52:01,1206.0,2577.0,828.0,2003.0,740.0,954.0,834.0,412.0,343.0,427.0,111.0,184.0
2016-06-03_8:52:05,1221.0,2617.0,845.0,2053.0,754.0,960.0,856.0,441.0,360.0,428.0,114.0,182.0
2016-06-03_8:52:10,1066.0,2292.0,728.0,1785.0,662.0,834.0,742.0,368.0,304.0,386.0,104.0,161.0
2016-06-03_8:52:15,1265.0,2711.0,875.0,2121.0,778.0,996.0,899.0,454.0,361.0,439.0,124.0,193.0
2016-06-03_8:52:19,1226.0,2621.0,862.0,2031.0,771.0,959.0,855.0,433.0,362.0,431.0,108.0,189.0
2016-06-03_8:52:24,1305.0,2790.0,911.0,2186.0,811.0,1022.0,961.0,475.0,375.0,473.0,121.0,190.0
2016-06-03_8:52:28,1131.0,2483.0,779.0,1919.0,710.0,894.0,817.0,392.0,335.0,422.0,111.0,175.0
2016-06-03_8:52:33,1234.0,2648.0,857.0,2069.0,771.0,978.0,867.0,444.0,354.0,439.0,123.0,183.0
2016-06-03_8:52:38,1110.0,2407.0,770.0,1867.0,677.0,878.0,784.0,389.0,311.0,389.0,106.0,171.0
2016-06-03_8:52:42,1104.0,2398.0,772.0,1865.0,699.0,892.0,775.0,389.0,315.0,393.0,101.0,164.0
2016-06-03_8:52:47,1125.0,2432.0,778.0,1920.0,687.0,892.0,839.0,395.0,330.0,415.0,103.0,177.0
2016-06-03_8:52:51,1063.0,2319.0,733.0,1816.0,661.0,850.0,744.0,375.0,312.0,377.0,105.0,166.0
2016-06-03_8:52:56,1191.0,2516.0,813.0,1973.0,705.0,931.0,846.0,398.0,331.0,421.0,109.0,177.0
2016-06-03_8:53:00,1146.0,2470.0,777.0,1924.0,718.0,898.0,814.0,399.0,325.0,419.0,104.0,172.0
2016-06-03_8:53:05,1162.0,2590.0,834.0,2019.0,716.0,944.0,930.0,418.0,346.0,448.0,102.0,185.0
2016-06-03_8:53:10,1232.0,2669.0,849.0,2084.0,752.0,971.0,896.0,430.0,358.0,447.0,106.0,193.0
2016-06-03_8:53:14,1294.0,2792.0,898.0,2220.0,801.0,1049.0,1036.0,460.0,377.0,498.0,125.0,206.0
2016-06-03_8:53:19,1240.0,2651.0,850.0,2111.0,761.0,983.0,910.0,428.0,350.0,452.0,108.0,186.0
2016-06-03_8:53:23,1268.0,2831.0,909.0,2236.0,798.0,1055.0,1066.0,452.0,371.0,505.0,110.0,206.0
2016-06-03_8:53:28,1201.0,2682.0,847.0,2098.0,740.0,994.0,993.0,427.0,355.0,470.0,119.0,198.0
2016-06-03_8:53:33,1263.0,2802.0,898.0,2156.0,789.0,1024.0,1018.0,448.0,376.0,488.0,107.0,195.0
2016-06-03_8:53:37,1311.0,2886.0,935.0,2269.0,809.0,1066.0,1105.0,465.0,382.0,513.0,112.0,221.0
2016-06-03_8:53:42,1371.0,2979.0,974.0,2343.0,845.0,1123.0,1130.0,471.0,400.0,533.0,121.0,215.0
2016-06-03_8:53:46,1211.0,2665.0,854.0,2099.0,752.0,984.0,951.0,424.0,349.0,459.0,111.0,194.0
2016-06-03_8:53:51,1163.0,2593.0,822.0,2037.0,723.0,952.0,934.0,414.0,358.0,452.0,98.0,193.0
2016-06-03_8:53:55,1275.0,2851.0,932.0,2258.0,818.0,1037.0,1150.0,470.0,370.0,522.0,119.0,212.0
2016-06-03_8:54:00,1164.0,2577.0,821.0,2031.0,730.0,953.0,1008.0,404.0,341.0,463.0,105.0,189.0
2016-06-03_8:54:05,1320.0,2883.0,946.0,2307.0,822.0,1097.0,1188.0,466.0,383.0,537.0,112.0,220.0
2016-06-03_8:54:09,1243.0,2805.0,877.0,2197.0,782.0,1030.0,1076.0,443.0,367.0,493.0,115.0,205.0
2016-06-03_8:54:14,1258.0,2800.0,890.0,2208.0,791.0,1030.0,1096.0,440.0,383.0,509.0,111.0,207.0
2016-06-03_8:54:18,1340.0,2922.0,960.0,2321.0,834.0,1107.0,1211.0,469.0,392.0,546.0,104.0,221.0
2016-06-03_8:54:23,1301.0,2925.0,941.0,2315.0,806.0,1080.0,1215.0,462.0,383.0,546.0,123.0,219.0
2016-06-03_8:54:27,1289.0,2827.0,919.0,2237.0,803.0,1046.0,1173.0,447.0,383.0,527.0,118.0,211.0
2016-06-03_8:54:32,1372.0,3021.0,972.0,2377.0,853.0,1127.0,1272.0,477.0,403.0,562.0,113.0,232.0
2016-06-03_8:54:37,1355.0,2938.0,975.0,2306.0,844.0,1104.0,1252.0,474.0,392.0,552.0,114.0,222.0
2016-06-03_8:54:41,1255.0,2762.0,893.0,2179.0,772.0,1020.0,1076.0,446.0,363.0,498.0,105.0,201.0
2016-06-03_8:54:46,1360.0,3007.0,974.0,2355.0,847.0,1134.0,1295.0,492.0,383.0,581.0,114.0,234.0
2016-06-03_8:54:50,1336.0,2975.0,970.0,2337.0,834.0,1115.0,1192.0,483.0,398.0,556.0,120.0,220.0
2016-06-03_8:54:55,1062.0,2367.0,773.0,1876.0,668.0,891.0,936.0,382.0,311.0,432.0,96.0,176.0
2016-06-03_8:54:59,1295.0,2869.0,932.0,2235.0,828.0,1061.0,1084.0,466.0,393.0,521.0,118.0,211.0
2016-06-03_8:55:04,1114.0,2498.0,786.0,1949.0,679.0,927.0,872.0,408.0,330.0,425.0,101.0,188.0
2016-06-03_8:55:09,1274.0,2805.0,887.0,2201.0,790.0,1017.0,1035.0,449.0,369.0,491.0,116.0,205.0
2016-06-03_8:55:13,1141.0,2507.0,802.0,1954.0,716.0,913.0,886.0,401.0,343.0,436.0,101.0,183.0
2016-06-03_8:55:18,1077.0,2369.0,776.0,1843.0,676.0,888.0,829.0,386.0,312.0,405.0,106.0,175.0
2016-06-03_8:55:22,1144.0,2508.0,825.0,1971.0,707.0,920.0,885.0,415.0,328.0,425.0,102.0,186.0
2016-06-03_8:55:27,1230.0,2678.0,862.0,2087.0,757.0,989.0,934.0,439.0,368.0,453.0,121.0,192.0
2016-06-03_8:55:32,1148.0,2536.0,808.0,1973.0,698.0,914.0,898.0,412.0,338.0,427.0,106.0,182.0
2016-06-03_8:55:36,1136.0,2526.0,795.0,1979.0,703.0,939.0,902.0,407.0,338.0,431.0,111.0,180.0
2016-06-03_8:55:41,1203.0,2614.0,842.0,2051.0,741.0,971.0,913.0,430.0,349.0,454.0,106.0,190.0
2016-06-03_8:55:45,1273.0,2832.0,922.0,2232.0,800.0,1056.0,1181.0,452.0,387.0,546.0,114.0,217.0
2016-06-03_8:55:50,1239.0,2680.0,872.0,2095.0,763.0,998.0,975.0,438.0,367.0,475.0,109.0,206.0
2016-06-03_8:55:54,1323.0,2865.0,926.0,2222.0,805.0,1057.0,1104.0,469.0,375.0,517.0,114.0,220.0
2016-06-03_8:55:59,1235.0,2748.0,893.0,2166.0,771.0,1010.0,1087.0,433.0,369.0,492.0,116.0,208.0
2016-06-03_8:56:04,1206.0,2715.0,881.0,2144.0,762.0,998.0,1096.0,437.0,370.0,499.0,106.0,218.0
2016-06-03_8:56:08,1171.0,2610.0,852.0,2066.0,740.0,966.0,979.0,408.0,360.0,463.0,108.0,197.0
2016-06-03_8:56:13,1240.0,2661.0,880.0,2076.0,761.0,987.0,949.0,426.0,353.0,474.0,111.0,195.0
2016-06-03_8:56:17,1120.0,2503.0,782.0,1967.0,698.0,923.0,973.0,403.0,327.0,464.0,103.0,191.0
2016-06-03_8:56:22,1286.0,2833.0,927.0,2214.0,796.0,1062.0,1139.0,452.0,377.0,522.0,117.0,218.0
2016-06-03_8:56:27,1188.0,2680.0,860.0,2136.0,752.0,982.0,1175.0,415.0,362.0,516.0,111.0,209.0
2016-06-03_8:56:31,1313.0,2940.0,951.0,2287.0,825.0,1093.0,1286.0,459.0,397.0,568.0,120.0,234.0
2016-06-03_8:56:36,1297.0,2887.0,925.0,2263.0,807.0,1067.0,1259.0,456.0,381.0,567.0,123.0,237.0
2016-06-03_8:56:40,1274.0,2828.0,904.0,2247.0,800.0,1061.0,1180.0,458.0,385.0,536.0,111.0,221.0
2016-06-03_8:56:45,1169.0,2627.0,839.0,2085.0,726.0,966.0,1073.0,416.0,350.0,489.0,104.0,194.0
2016-06-03_8:56:49,1147.0,2611.0,848.0,2063.0,735.0,979.0,1065.0,427.0,354.0,487.0,106.0,200.0
2016-06-03_8:56:54,1205.0,2689.0,844.0,2142.0,748.0,988.0,1074.0,425.0,360.0,498.0,109.0,202.0
2016-06-03_8:56:59,1144.0,2522.0,797.0,1994.0,696.0,935.0,1022.0,402.0,322.0,473.0,108.0,194.0
2016-06-03_8:57:03,1252.0,2733.0,893.0,2145.0,771.0,1003.0,1151.0,435.0,368.0,528.0,109.0,215.0
2016-06-03_8:57:08,1086.0,2466.0,791.0,1929.0,691.0,895.0,962.0,384.0,331.0,443.0,100.0,200.0
2016-06-03_8:57:12,1314.0,2845.0,941.0,2218.0,801.0,1066.0,1109.0,460.0,375.0,527.0,114.0,223.0
2016-06-03_8:57:17,1165.0,2650.0,848.0,2083.0,737.0,968.0,1118.0,420.0,351.0,508.0,117.0,213.0
2016-06-03_8:57:21,1115.0,2510.0,810.0,1979.0,702.0,909.0,1047.0,386.0,334.0,465.0,100.0,196.0
2016-06-03_8:57:26,1198.0,2679.0,856.0,2123.0,739.0,981.0,1095.0,414.0,358.0,510.0,103.0,205.0
2016-06-03_8:57:31,1199.0,2737.0,876.0,2152.0,755.0,1017.0,1066.0,428.0,371.0,497.0,113.0,219.0
2016-06-03_8:57:35,1318.0,2916.0,956.0,2273.0,838.0,1078.0,1205.0,473.0,391.0,542.0,116.0,217.0
2016-06-03_8:57:40,1169.0,2670.0,846.0,2121.0,743.0,998.0,1139.0,419.0,361.0,512.0,113.0,213.0
2016-06-03_8:57:44,1145.0,2541.0,828.0,2023.0,722.0,936.0,1042.0,408.0,327.0,486.0,98.0,200.0
2016-06-03_8:57:49,1085.0,2462.0,769.0,1902.0,675.0,888.0,899.0,381.0,323.0,416.0,101.0,192.0
2016-06-03_8:57:54,1034.0,2334.0,741.0,1821.0,639.0,860.0,884.0,371.0,305.0,406.0,91.0,175.0
2016-06-03_8:57:58,1110.0,2414.0,788.0,1903.0,687.0,872.0,924.0,382.0,335.0,443.0,108.0,190.0
2016-06-03_8:58:03,1131.0,2525.0,787.0,1961.0,701.0,925.0,937.0,407.0,334.0,424.0,111.0,187.0
2016-06-03_8:58:07,1205.0,2704.0,876.0,2119.0,771.0,995.0,1109.0,424.0,360.0,501.0,120.0,214.0
2016-06-03_8:58:12,1283.0,2838.0,921.0,2257.0,796.0,1068.0,1286.0,457.0,381.0,553.0,116.0,226.0
2016-06-03_8:58:16,1375.0,3048.0,1025.0,2426.0,860.0,1119.0,1510.0,485.0,405.0,649.0,120.0,266.0
2016-06-03_8:58:21,1066.0,2403.0,773.0,1897.0,670.0,872.0,934.0,376.0,321.0,445.0,112.0,189.0
2016-06-03_8:58:26,1222.0,2774.0,913.0,2201.0,771.0,1026.0,1253.0,435.0,361.0,572.0,127.0,231.0
2016-06-03_8:58:30,1194.0,2720.0,865.0,2140.0,757.0,997.0,1235.0,424.0,353.0,540.0,105.0,222.0
2016-06-03_8:58:35,1172.0,2664.0,858.0,2105.0,725.0,983.0,1208.0,426.0,353.0,522.0,114.0,219.0
2016-06-03_8:58:39,1171.0,2710.0,861.0,2114.0,743.0,1002.0,1162.0,420.0,349.0,508.0,111.0,218.0
2016-06-03_8:58:44,1203.0,2773.0,900.0,2182.0,760.0,1018.0,1283.0,429.0,359.0,553.0,108.0,222.0
2016-06-03_8:58:49,1285.0,2908.0,972.0,2305.0,809.0,1098.0,1500.0,459.0,397.0,632.0,123.0,254.0
2016-06-03_8:58:53,1216.0,2776.0,882.0,2159.0,774.0,1009.0,1205.0,452.0,377.0,540.0,116.0,221.0
2016-06-03_8:58:58,1147.0,2647.0,876.0,2121.0,755.0,988.0,1247.0,425.0,363.0,548.0,113.0,221.0
2016-06-03_8:59:02,1232.0,2783.0,893.0,2185.0,771.0,1039.0,1315.0,435.0,369.0,569.0,108.0,221.0
2016-06-03_8:59:07,1222.0,2799.0,895.0,2183.0,775.0,1032.0,1337.0,443.0,371.0,575.0,108.0,230.0
2016-06-03_8:59:11,1246.0,2795.0,924.0,2217.0,793.0,1046.0,1263.0,442.0,374.0,563.0,109.0,233.0
2016-06-03_8:59:16,1200.0,2703.0,886.0,2160.0,761.0,1011.0,1298.0,437.0,360.0,549.0,119.0,234.0
2016-06-03_8:59:21,1105.0,2586.0,832.0,2016.0,704.0,966.0,1174.0,396.0,338.0,514.0,107.0,209.0
2016-06-03_8:59:25,1191.0,2688.0,871.0,2143.0,751.0,996.0,1194.0,429.0,364.0,519.0,118.0,219.0
2016-06-03_8:59:30,1131.0,2613.0,852.0,2026.0,710.0,951.0,1279.0,398.0,343.0,548.0,115.0,229.0
2016-06-03_8:59:34,1194.0,2726.0,887.0,2133.0,754.0,1009.0,1255.0,430.0,362.0,530.0,112.0,233.0
2016-06-03_8:59:39,1152.0,2567.0,821.0,2050.0,716.0,951.0,1043.0,402.0,347.0,480.0,114.0,202.0
2016-06-03_8:59:43,1212.0,2760.0,895.0,2149.0,768.0,1027.0,1274.0,430.0,373.0,554.0,120.0,221.0
2016-06-03_8:59:48,1262.0,2795.0,906.0,2201.0,797.0,1035.0,1169.0,453.0,384.0,534.0,136.0,222.0
2016-06-03_8:59:53,1302.0,2942.0,984.0,2343.0,825.0,1084.0,1615.0,464.0,398.0,644.0,130.0,262.0
2016-06-03_8:59:57,1223.0,2760.0,883.0,2198.0,763.0,1015.0,1203.0,444.0,366.0,542.0,128.0,224.0
2016-06-03_9:00:02,1117.0,2589.0,823.0,2022.0,709.0,933.0,1188.0,394.0,333.0,524.0,108.0,214.0
2016-06-03_9:00:06,286.0,795.0,235.0,659.0,174.0,292.0,2633.0,92.0,83.0,797.0,33.0,265.0
2016-06-03_9:00:11,302.0,696.0,241.0,570.0,167.0,243.0,1185.0,93.0,95.0,379.0,34.0,145.0
2016-06-03_9:00:15,258.0,612.0,210.0,504.0,142.0,214.0,1233.0,86.0,80.0,385.0,36.0,145.0
2016-06-03_9:00:20,272.0,633.0,221.0,515.0,155.0,227.0,1217.0,83.0,81.0,381.0,42.0,139.0
2016-06-03_9:00:25,250.0,580.0,207.0,477.0,141.0,210.0,1320.0,83.0,70.0,421.0,31.0,143.0
2016-06-03_9:00:29,252.0,583.0,204.0,473.0,146.0,206.0,1215.0,79.0,72.0,373.0,38.0,135.0
2016-06-03_9:00:34,225.0,525.0,191.0,455.0,129.0,195.0,1325.0,66.0,55.0,399.0,24.0,141.0
2016-06-03_9:00:38,206.0,482.0,180.0,418.0,117.0,166.0,1454.0,66.0,68.0,440.0,25.0,147.0
2016-06-03_9:00:43,245.0,544.0,198.0,481.0,132.0,196.0,1277.0,70.0,69.0,404.0,19.0,140.0
2016-06-03_9:00:47,194.0,480.0,184.0,418.0,118.0,174.0,1458.0,62.0,57.0,440.0,22.0,153.0
2016-06-03_9:00:52,219.0,539.0,191.0,444.0,124.0,177.0,1382.0,74.0,66.0,421.0,28.0,142.0
2016-06-03_9:00:56,198.0,471.0,177.0,411.0,113.0,163.0,1453.0,59.0,61.0,442.0,17.0,153.0
2016-06-03_9:01:01,194.0,465.0,174.0,403.0,109.0,165.0,1479.0,57.0,59.0,454.0,21.0,155.0
2016-06-03_9:01:06,240.0,541.0,201.0,460.0,129.0,200.0,1359.0,71.0,70.0,418.0,26.0,153.0
2016-06-03_9:01:10,221.0,491.0,183.0,426.0,121.0,171.0,1405.0,68.0,58.0,422.0,21.0,150.0
2016-06-03_9:01:15,195.0,479.0,183.0,396.0,107.0,159.0,1491.0,65.0,59.0,455.0,22.0,148.0
2016-06-03_9:01:19,243.0,556.0,220.0,477.0,139.0,202.0,1440.0,75.0,68.0,442.0,23.0,147.0
2016-06-03_9:01:24,251.0,566.0,216.0,476.0,136.0,200.0,1373.0,80.0,71.0,420.0,21.0,158.0
2016-06-03_9:01:29,234.0,545.0,211.0,452.0,125.0,201.0,1433.0,75.0,66.0,439.0,16.0,155.0
2016-06-03_9:01:33,206.0,485.0,187.0,415.0,105.0,178.0,1524.0,69.0,57.0,449.0,25.0,161.0
2016-06-03_9:01:38,227.0,524.0,195.0,442.0,118.0,181.0,1416.0,69.0,60.0,430.0,18.0,151.0
2016-06-03_9:01:42,200.0,501.0,186.0,413.0,117.0,170.0,1412.0,67.0,59.0,424.0,24.0,149.0
2016-06-03_9:01:47,211.0,496.0,188.0,425.0,119.0,173.0,1449.0,67.0,59.0,447.0,16.0,153.0
2016-06-03_9:01:51,224.0,495.0,182.0,431.0,117.0,173.0,1449.0,69.0,62.0,448.0,22.0,147.0
2016-06-03_9:01:56,209.0,490.0,183.0,421.0,115.0,177.0,1468.0,72.0,68.0,451.0,24.0,150.0
2016-06-03_9:02:01,254.0,578.0,221.0,493.0,139.0,205.0,1417.0,82.0,79.0,431.0,22.0,157.0
2016-06-03_9:02:05,216.0,505.0,186.0,420.0,127.0,170.0,1403.0,72.0,65.0,423.0,26.0,147.0
2016-06-03_9:02:10,232.0,553.0,208.0,460.0,140.0,199.0,1473.0,76.0,68.0,453.0,24.0,159.0
2016-06-03_9:02:14,211.0,497.0,187.0,430.0,126.0,182.0,1471.0,67.0,55.0,452.0,22.0,158.0
2016-06-03_9:02:19,215.0,508.0,193.0,438.0,121.0,183.0,1497.0,75.0,67.0,452.0,21.0,152.0
2016-06-03_9:02:23,204.0,480.0,180.0,410.0,108.0,170.0,1470.0,64.0,62.0,439.0,21.0,150.0
2016-06-03_9:02:28,233.0,539.0,203.0,450.0,129.0,184.0,1509.0,69.0,60.0,459.0,16.0,163.0
2016-06-03_9:02:33,217.0,503.0,190.0,438.0,119.0,179.0,1494.0,63.0,68.0,444.0,22.0,172.0
2016-06-03_9:02:37,209.0,493.0,181.0,415.0,108.0,179.0,1534.0,66.0,61.0,461.0,15.0,151.0
2016-06-03_9:02:42,226.0,534.0,199.0,458.0,125.0,196.0,1474.0,80.0,70.0,444.0,26.0,151.0
2016-06-03_9:02:46,225.0,536.0,207.0,440.0,125.0,186.0,1463.0,72.0,69.0,444.0,23.0,152.0
2016-06-03_9:02:51,202.0,486.0,193.0,424.0,118.0,180.0,1538.0,67.0,59.0,454.0,25.0,150.0
2016-06-03_9:02:56,203.0,477.0,186.0,418.0,116.0,174.0,1499.0,63.0,58.0,457.0,15.0,159.0
2016-06-03_9:03:00,211.0,468.0,178.0,410.0,113.0,168.0,1505.0,61.0,55.0,448.0,33.0,158.0
2016-06-03_9:03:05,216.0,514.0,199.0,429.0,126.0,173.0,1397.0,66.0,57.0,438.0,18.0,154.0
2016-06-03_9:03:09,249.0,564.0,214.0,467.0,134.0,204.0,1493.0,79.0,77.0,466.0,16.0,162.0
2016-06-03_9:03:14,210.0,501.0,192.0,418.0,124.0,177.0,1516.0,64.0,63.0,452.0,22.0,155.0
2016-06-03_9:03:18,205.0,487.0,189.0,415.0,116.0,171.0,1425.0,66.0,66.0,439.0,23.0,148.0
2016-06-03_9:03:23,227.0,534.0,210.0,446.0,125.0,186.0,1529.0,68.0,67.0,456.0,31.0,159.0
2016-06-03_9:03:28,245.0,558.0,212.0,470.0,137.0,200.0,1431.0,76.0,73.0,448.0,29.0,153.0
2016-06-03_9:03:32,231.0,550.0,212.0,465.0,130.0,192.0,1448.0,70.0,64.0,442.0,22.0,156.0
2016-06-03_9:03:37,209.0,497.0,183.0,418.0,119.0,178.0,1505.0,61.0,63.0,460.0,13.0,164.0
2016-06-03_9:03:41,206.0,498.0,180.0,426.0,115.0,172.0,1493.0,69.0,61.0,458.0,24.0,148.0
2016-06-03_9:03:46,255.0,564.0,215.0,470.0,134.0,201.0,1465.0,79.0,67.0,452.0,27.0,155.0
2016-06-03_9:03:50,224.0,538.0,205.0,453.0,121.0,198.0,1515.0,73.0,67.0,462.0,27.0,166.0
2016-06-03_9:03:55,210.0,497.0,184.0,399.0,115.0,174.0,1526.0,67.0,67.0,471.0,21.0,162.0
2016-06-03_9:04:00,219.0,497.0,187.0,429.0,114.0,178.0,1508.0,67.0,58.0,465.0,18.0,164.0
2016-06-03_9:04:04,213.0,503.0,186.0,432.0,124.0,177.0,1491.0,72.0,71.0,458.0,14.0,157.0
2016-06-03_9:04:09,221.0,525.0,204.0,439.0,127.0,197.0,1475.0,78.0,65.0,455.0,27.0,154.0
2016-06-03_9:04:13,221.0,501.0,192.0,429.0,114.0,186.0,1463.0,72.0,67.0,443.0,24.0,155.0
2016-06-03_9:04:18,217.0,510.0,203.0,438.0,124.0,185.0,1479.0,71.0,64.0,455.0,30.0,155.0
2016-06-03_9:04:22,252.0,580.0,224.0,475.0,138.0,209.0,1529.0,79.0,70.0,470.0,21.0,163.0
2016-06-03_9:04:27,224.0,530.0,201.0,446.0,122.0,188.0,1448.0,74.0,61.0,450.0,22.0,156.0
2016-06-03_9:04:32,212.0,503.0,187.0,420.0,116.0,175.0,1520.0,72.0,62.0,452.0,21.0,161.0
2016-06-03_9:04:36,219.0,510.0,201.0,440.0,132.0,179.0,1537.0,66.0,57.0,475.0,17.0,160.0
2016-06-03_9:04:41,219.0,516.0,194.0,427.0,120.0,183.0,1500.0,71.0,62.0,445.0,20.0,164.0
2016-06-03_9:04:45,259.0,580.0,218.0,474.0,142.0,199.0,1443.0,81.0,65.0,453.0,26.0,155.0
2016-06-03_9:04:50,247.0,555.0,225.0,470.0,137.0,196.0,1515.0,77.0,71.0,462.0,35.0,158.0
2016-06-03_9:04:55,236.0,551.0,220.0,472.0,129.0,189.0,1450.0,72.0,65.0,443.0,28.0,162.0
2016-06-03_9:04:59,230.0,537.0,200.0,456.0,128.0,186.0,1494.0,71.0,69.0,470.0,22.0,163.0
2016-06-03_9:05:04,231.0,519.0,202.0,444.0,121.0,185.0,1521.0,74.0,61.0,463.0,21.0,171.0
2016-06-03_9:05:08,213.0,496.0,192.0,423.0,120.0,182.0,1413.0,72.0,58.0,431.0,17.0,155.0
2016-06-03_9:05:13,242.0,560.0,212.0,464.0,127.0,188.0,1467.0,76.0,67.0,447.0,22.0,158.0
2016-06-03_9:05:17,227.0,555.0,212.0,460.0,130.0,187.0,1532.0,74.0,63.0,466.0,27.0,169.0
2016-06-03_9:05:22,213.0,510.0,187.0,421.0,122.0,180.0,1497.0,68.0,56.0,448.0,29.0,158.0
2016-06-03_9:05:27,207.0,491.0,189.0,423.0,120.0,169.0,1548.0,72.0,63.0,463.0,23.0,165.0
2016-06-03_9:05:31,231.0,513.0,207.0,435.0,124.0,181.0,1455.0,73.0,58.0,453.0,30.0,153.0
2016-06-03_9:05:36,267.0,596.0,225.0,481.0,148.0,210.0,1455.0,81.0,74.0,439.0,34.0,166.0
2016-06-03_9:05:40,237.0,525.0,206.0,460.0,126.0,189.0,1549.0,71.0,61.0,478.0,27.0,173.0
2016-06-03_9:05:45,206.0,496.0,190.0,419.0,117.0,178.0,1528.0,65.0,66.0,467.0,12.0,164.0
2016-06-03_9:05:50,217.0,514.0,203.0,428.0,123.0,184.0,1508.0,70.0,60.0,466.0,24.0,156.0
2016-06-03_9:05:54,258.0,608.0,232.0,494.0,142.0,212.0,1505.0,86.0,74.0,450.0,27.0,174.0
2016-06-03_9:05:59,221.0,515.0,187.0,436.0,112.0,185.0,1436.0,72.0,64.0,435.0,21.0,151.0
2016-06-03_9:06:03,250.0,573.0,212.0,477.0,139.0,211.0,1500.0,84.0,70.0,451.0,27.0,157.0
2016-06-03_9:06:08,223.0,512.0,194.0,421.0,120.0,170.0,1459.0,69.0,63.0,439.0,29.0,157.0
2016-06-03_9:06:12,237.0,538.0,212.0,477.0,134.0,195.0,1528.0,73.0,73.0,471.0,22.0,159.0
2016-06-03_9:06:17,219.0,513.0,187.0,440.0,124.0,185.0,1445.0,65.0,63.0,443.0,25.0,155.0
2016-06-03_9:06:22,234.0,547.0,225.0,470.0,136.0,188.0,1508.0,76.0,68.0,462.0,24.0,158.0
2016-06-03_9:06:26,235.0,534.0,192.0,447.0,120.0,188.0,1395.0,76.0,64.0,427.0,17.0,150.0
2016-06-03_9:06:31,243.0,542.0,204.0,456.0,122.0,201.0,1393.0,74.0,65.0,424.0,25.0,156.0
2016-06-03_9:06:35,202.0,483.0,189.0,425.0,123.0,170.0,1505.0,72.0,57.0,454.0,22.0,159.0
2016-06-03_9:06:40,217.0,515.0,194.0,440.0,131.0,179.0,1417.0,71.0,63.0,431.0,24.0,148.0
2016-06-03_9:06:44,243.0,559.0,219.0,474.0,132.0,206.0,1533.0,72.0,69.0,463.0,11.0,163.0
2016-06-03_9:06:49,213.0,513.0,190.0,418.0,123.0,178.0,1451.0,65.0,64.0,440.0,19.0,154.0
2016-06-03_9:06:54,236.0,553.0,203.0,457.0,125.0,196.0,1513.0,75.0,69.0,461.0,22.0,155.0
2016-06-03_9:06:58,276.0,608.0,231.0,520.0,148.0,221.0,1516.0,86.0,78.0,476.0,29.0,166.0
2016-06-03_9:07:03,255.0,584.0,216.0,506.0,149.0,213.0,1499.0,86.0,78.0,457.0,29.0,162.0
2016-06-03_9:07:07,259.0,604.0,231.0,498.0,147.0,204.0,1453.0,76.0,74.0,442.0,20.0,155.0
2016-06-03_9:07:12,220.0,492.0,191.0,426.0,117.0,173.0,1509.0,72.0,66.0,442.0,15.0,162.0
2016-06-03_9:07:17,233.0,520.0,204.0,442.0,120.0,192.0,1441.0,83.0,67.0,438.0,21.0,149.0
2016-06-03_9:07:21,245.0,564.0,210.0,479.0,138.0,200.0,1404.0,71.0,75.0,439.0,29.0,155.0
2016-06-03_9:07:26,237.0,522.0,192.0,434.0,122.0,185.0,1499.0,68.0,63.0,450.0,15.0,160.0
2016-06-03_9:07:30,204.0,503.0,191.0,417.0,113.0,164.0,1492.0,68.0,56.0,457.0,19.0,153.0
2016-06-03_9:07:35,251.0,582.0,231.0,487.0,144.0,206.0,1549.0,82.0,79.0,483.0,20.0,178.0
2016-06-03_9:07:39,233.0,537.0,199.0,448.0,129.0,195.0,1465.0,75.0,69.0,439.0,22.0,159.0
2016-06-03_9:07:44,266.0,607.0,232.0,502.0,139.0,218.0,1489.0,88.0,73.0,466.0,29.0,160.0
2016-06-03_9:07:49,245.0,560.0,228.0,480.0,143.0,208.0,1469.0,79.0,64.0,450.0,28.0,164.0
2016-06-03_9:07:53,242.0,561.0,211.0,479.0,136.0,197.0,1405.0,76.0,70.0,425.0,24.0,154.0
2016-06-03_9:07:58,270.0,610.0,235.0,510.0,155.0,217.0,1458.0,85.0,76.0,467.0,32.0,162.0
